epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
144,0.9659562110900879,0.9344461560249329,0.034043844789266586,1e-07,0.9849311709403992,0.9289975166320801,0.7539179921150208,0.6101633906364441,0.24608197808265686,0.8069668412208557,0.6866521239280701
145,0.9659597873687744,0.9344532489776611,0.034039996564388275,1e-07,0.9849321246147156,0.9289995431900024,0.7539421916007996,0.610199511051178,0.24605777859687805,0.8070524334907532,0.6866481304168701
146,0.9659649133682251,0.9344626665115356,0.03403498977422714,1e-07,0.9849345684051514,0.9290034770965576,0.7539122700691223,0.6101547479629517,0.2460877001285553,0.8070160150527954,0.6866313219070435
147,0.965968906879425,0.9344701170921326,0.03403088077902794,1e-07,0.9849365949630737,0.9290052056312561,0.7539072632789612,0.610150158405304,0.2460927665233612,0.8070255517959595,0.686603307723999
148,0.9659729599952698,0.9344770312309265,0.03402708098292351,1e-07,0.9849390983581543,0.9290106892585754,0.7538612484931946,0.6100959777832031,0.24613866209983826,0.8070634007453918,0.686488926410675
149,0.965977132320404,0.9344852566719055,0.03402275964617729,1e-07,0.984943687915802,0.9290077090263367,0.7538793683052063,0.6101112365722656,0.2461206316947937,0.8069288730621338,0.686658501625061
150,0.965981125831604,0.9344920516014099,0.03401901572942734,1e-07,0.9849452376365662,0.9290145039558411,0.7538934946060181,0.6101325750350952,0.24610649049282074,0.8068807125091553,0.6867473125457764
151,0.9659857153892517,0.9345009326934814,0.03401428833603859,1e-07,0.9849516153335571,0.9290177822113037,0.7538888454437256,0.6101264953613281,0.246111199259758,0.8067994117736816,0.6867833137512207
152,0.9659899473190308,0.9345090985298157,0.03400975093245506,1e-07,0.9849540591239929,0.9290218949317932,0.753880500793457,0.610119640827179,0.24611946940422058,0.8067618608474731,0.6867849230766296
153,0.9659944176673889,0.9345168471336365,0.034005630761384964,1e-07,0.9849535226821899,0.9290281534194946,0.7538785338401794,0.6101110577583313,0.24612149596214294,0.8065780401229858,0.6869496703147888
154,0.9659988284111023,0.9345251321792603,0.034001294523477554,1e-07,0.9849591255187988,0.9290323853492737,0.7538924813270569,0.6101340055465698,0.24610751867294312,0.8066558837890625,0.6869089007377625
155,0.9660024046897888,0.9345320463180542,0.03399740904569626,1e-07,0.98496013879776,0.9290387630462646,0.7538921236991882,0.610131561756134,0.24610786139965057,0.8067213892936707,0.6868537068367004
156,0.9660068154335022,0.9345398545265198,0.033993154764175415,1e-07,0.9849658012390137,0.9290401935577393,0.75387042760849,0.6101062893867493,0.2461295872926712,0.8067953586578369,0.6867753267288208
157,0.9660108685493469,0.934547483921051,0.033989060670137405,1e-07,0.9849709272384644,0.9290441870689392,0.7538580298423767,0.6100887060165405,0.24614189565181732,0.8068105578422546,0.6867121458053589
158,0.9660149812698364,0.9345550537109375,0.03398510441184044,1e-07,0.9849721193313599,0.9290457963943481,0.7538446187973022,0.610073447227478,0.24615532159805298,0.8068447113037109,0.6866721510887146
159,0.9660201072692871,0.9345646500587463,0.03397989645600319,1e-07,0.9849780201911926,0.9290476441383362,0.7537878155708313,0.6100050210952759,0.24621224403381348,0.8068541288375854,0.6865465044975281
160,0.9660242199897766,0.9345721006393433,0.03397592902183533,1e-07,0.9849818348884583,0.9290536046028137,0.7537866234779358,0.6100031137466431,0.24621334671974182,0.8068802356719971,0.6865145564079285
161,0.9660286903381348,0.9345801472663879,0.03397150710225105,1e-07,0.9849861860275269,0.9290547966957092,0.7537911534309387,0.6100069880485535,0.2462088167667389,0.8068937063217163,0.6865337491035461
162,0.9660329818725586,0.9345884919166565,0.033967047929763794,1e-07,0.9849881529808044,0.9290571808815002,0.7537972331047058,0.6100162267684937,0.24620284140110016,0.8069286942481995,0.6865073442459106
163,0.9660370349884033,0.9345960021018982,0.03396293520927429,1e-07,0.9849919676780701,0.9290630221366882,0.7537983655929565,0.6100166440010071,0.24620164930820465,0.8069183230400085,0.6865185499191284
164,0.9660412669181824,0.9346038103103638,0.033958762884140015,1e-07,0.9849937558174133,0.9290705919265747,0.7538158297538757,0.6100395321846008,0.24618414044380188,0.8069018721580505,0.686549723148346
165,0.9660454988479614,0.9346118569374084,0.03395448997616768,1e-07,0.9849963188171387,0.9290685653686523,0.7538013458251953,0.6100199222564697,0.24619866907596588,0.8069145083427429,0.686541736125946
166,0.9660493731498718,0.9346190094947815,0.03395064175128937,1e-07,0.9849993586540222,0.9290734529495239,0.753790557384491,0.6100099086761475,0.24620945751667023,0.8069275617599487,0.6865057349205017
167,0.9660550355911255,0.9346289038658142,0.03394521400332451,1e-07,0.9850041270256042,0.9290818572044373,0.7538071274757385,0.6100253462791443,0.24619290232658386,0.8069996237754822,0.6864689588546753
168,0.9660584926605225,0.9346362948417664,0.033941399306058884,1e-07,0.9850062131881714,0.929086446762085,0.7538133859634399,0.6100330948829651,0.2461865246295929,0.807016909122467,0.6865049600601196
169,0.966062605381012,0.9346429109573364,0.03393746167421341,1e-07,0.9850073456764221,0.9290927052497864,0.7537918090820312,0.6100080013275146,0.24620811641216278,0.8069544434547424,0.686490535736084
170,0.9660665392875671,0.9346513748168945,0.03393304720520973,1e-07,0.9850077629089355,0.9290956258773804,0.7538215517997742,0.6100424528121948,0.24617840349674225,0.8067968487739563,0.6866817474365234
171,0.9660717844963074,0.9346606135368347,0.03392811119556427,1e-07,0.9850137233734131,0.9291031360626221,0.7538144588470459,0.6100340485572815,0.24618558585643768,0.8068099021911621,0.6866457462310791
172,0.9660764932632446,0.9346691966056824,0.03392360731959343,1e-07,0.985014021396637,0.9291072487831116,0.7537940144538879,0.6100067496299744,0.2462058663368225,0.8067994713783264,0.6866633296012878
173,0.9660802483558655,0.9346757531166077,0.03391990810632706,1e-07,0.9850181937217712,0.9291120767593384,0.7537925839424133,0.6100063323974609,0.24620741605758667,0.8069132566452026,0.6865297555923462
174,0.9660837054252625,0.9346826672554016,0.03391611948609352,1e-07,0.9850175380706787,0.9291202425956726,0.7537601590156555,0.6099652051925659,0.24623988568782806,0.8071178197860718,0.6863441467285156
175,0.966087281703949,0.9346894025802612,0.03391265496611595,1e-07,0.9850217700004578,0.9291183948516846,0.753785252571106,0.6099921464920044,0.24621467292308807,0.8070211410522461,0.6864833235740662
176,0.9660915732383728,0.9346969127655029,0.03390847146511078,1e-07,0.9850284457206726,0.9291238188743591,0.7537227869033813,0.6099178194999695,0.24627730250358582,0.8070350885391235,0.6863641738891602
177,0.9660966992378235,0.9347058534622192,0.03390353173017502,1e-07,0.9850291013717651,0.9291295409202576,0.7537319660186768,0.6099310517311096,0.24626795947551727,0.8070406913757324,0.6863553524017334
178,0.9661011695861816,0.9347149729728699,0.03389884904026985,1e-07,0.9850353598594666,0.9291335344314575,0.7537302374839783,0.6099241971969604,0.24626967310905457,0.8070028424263,0.6863961219787598
179,0.966105043888092,0.9347215890884399,0.03389514982700348,1e-07,0.9850360155105591,0.9291377663612366,0.7537287473678589,0.6099245548248291,0.2462712973356247,0.807051420211792,0.68632572889328
180,0.9661098718643188,0.9347306489944458,0.03389030694961548,1e-07,0.9850425720214844,0.9291443824768066,0.7537314295768738,0.6099262833595276,0.24626871943473816,0.8068307638168335,0.6865305304527283
181,0.9661137461662292,0.9347376227378845,0.03388659656047821,1e-07,0.9850433468818665,0.929149329662323,0.7537572979927063,0.6099578738212585,0.24624274671077728,0.806950032711029,0.6864945292472839
182,0.9661174416542053,0.9347452521324158,0.033882372081279755,1e-07,0.9850490689277649,0.9291491508483887,0.753749430179596,0.6099482774734497,0.24625061452388763,0.8069303035736084,0.6864809393882751
183,0.9661211967468262,0.9347524642944336,0.03387857601046562,1e-07,0.9850463271141052,0.9291552305221558,0.7537376284599304,0.6099333167076111,0.24626246094703674,0.806958019733429,0.6864225268363953
184,0.9661254286766052,0.9347594976425171,0.033874768763780594,1e-07,0.9850537180900574,0.9291545748710632,0.753752589225769,0.60994952917099,0.24624739587306976,0.8070756793022156,0.6864025592803955
185,0.9661294221878052,0.9347670674324036,0.0338706336915493,1e-07,0.9850586652755737,0.9291625618934631,0.7537146806716919,0.6099033355712891,0.2462853640317917,0.8070229291915894,0.6863977313041687
186,0.9661327600479126,0.9347736239433289,0.03386713191866875,1e-07,0.9850570559501648,0.9291658401489258,0.7537198662757874,0.6099121570587158,0.24628014862537384,0.8070253729820251,0.6863817572593689
187,0.9661377668380737,0.9347828030586243,0.033862173557281494,1e-07,0.9850625395774841,0.9291690587997437,0.7537269592285156,0.6099207401275635,0.24627305567264557,0.8069500923156738,0.6864545345306396
188,0.9661425352096558,0.9347912073135376,0.0338575579226017,1e-07,0.985065758228302,0.9291749000549316,0.7537112832069397,0.6099022626876831,0.2462887465953827,0.8068395853042603,0.6865025162696838
189,0.9661467671394348,0.9347991943359375,0.03385333716869354,1e-07,0.9850679039955139,0.9291809797286987,0.7537066340446472,0.6098988056182861,0.2462933510541916,0.8069620728492737,0.6863937377929688
190,0.9661507606506348,0.9348064064979553,0.03384925052523613,1e-07,0.9850689172744751,0.9291868209838867,0.7536824345588684,0.6098670959472656,0.24631761014461517,0.8070115447044373,0.6863241791725159
191,0.9661555290222168,0.9348151683807373,0.03384461998939514,1e-07,0.9850757122039795,0.9291929006576538,0.7536748647689819,0.6098592877388,0.24632516503334045,0.8071867227554321,0.6861457824707031
192,0.966159462928772,0.9348226189613342,0.03384055942296982,1e-07,0.9850792288780212,0.9291899800300598,0.7536572217941284,0.609841525554657,0.24634268879890442,0.8073410987854004,0.6860489845275879
193,0.9661635756492615,0.9348301887512207,0.033836446702480316,1e-07,0.985081136226654,0.9291960597038269,0.7536675930023193,0.6098508238792419,0.24633251130580902,0.8070054054260254,0.6863505244255066
194,0.9661673903465271,0.9348370432853699,0.033832792192697525,1e-07,0.9850863218307495,0.9291996359825134,0.7536712884902954,0.6098548769950867,0.24632872641086578,0.8070034384727478,0.6862849593162537
195,0.9661718010902405,0.9348458051681519,0.033828116953372955,1e-07,0.9850873947143555,0.9292032122612,0.7536729574203491,0.6098572015762329,0.2463269680738449,0.8069940805435181,0.6863441467285156
196,0.966176450252533,0.9348546266555786,0.03382343798875809,1e-07,0.9850895404815674,0.9292121529579163,0.7536595463752747,0.6098382472991943,0.24634037911891937,0.8069278597831726,0.6863633394241333
197,0.9661813378334045,0.9348630905151367,0.03381877765059471,1e-07,0.9850945472717285,0.9292142391204834,0.753649115562439,0.6098195314407349,0.24635083973407745,0.806864321231842,0.6863641738891602
198,0.9661855101585388,0.934871256351471,0.03381451219320297,1e-07,0.9850982427597046,0.9292178153991699,0.7536413669586182,0.6098093390464783,0.24635857343673706,0.806954026222229,0.6863113641738892
199,0.9661890864372253,0.9348775744438171,0.03381090238690376,1e-07,0.9851015210151672,0.9292236566543579,0.7536616921424866,0.6098316311836243,0.246338352560997,0.8068668246269226,0.6863985657691956
